Year,Type,Country,Sex ,Age,Fatal (Y/N)
1994.0,UNPROVOKED,CHILE,F,,N
1994.0,PROVOKED,USA,M,,N
1994.0,UNPROVOKED,BRAZIL,M,,N
1994.0,UNPROVOKED,USA,M,,N
1994.0,UNPROVOKED,SOUTHAFRICA,M,,N
1994.0,UNPROVOKED,SOUTHAFRICA,M,,N
1994.0,UNPROVOKED,AUSTRALIA,M,,N
1994.0,UNPROVOKED,SOUTHAFRICA,M,,N
1993.0,UNPROVOKED,USA,M,,N
1993.0,UNPROVOKED,AUSTRALIA,M,,Y
1993.0,UNPROVOKED,USA,M,,N
1993.0,UNPROVOKED,USA,F,,N
1993.0,BOAT,USA,F,,N
1993.0,UNPROVOKED,SOMALIA,M,,Y
1993.0,UNPROVOKED,SOUTHAFRICA,M,,N
1993.0,UNPROVOKED,ELSALVADOR,M,,Y
1993.0,UNPROVOKED,USA,M,,N
1993.0,UNPROVOKED,USA,M,,N
1993.0,UNPROVOKED,SPAIN,M,,N
1993.0,UNPROVOKED,BAHAMAS,M,,N
1993.0,UNPROVOKED,USA,F,,N
1993.0,UNPROVOKED,USA,M,,N
1993.0,UNPROVOKED,SOUTHAFRICA,M,,N
1993.0,UNPROVOKED,USA,F,,N
1993.0,UNPROVOKED,REUNION,M,,N
1993.0,UNPROVOKED,HONGKONG,M,,Y
1993.0,UNPROVOKED,MEXICO,F,,Y
1993.0,UNPROVOKED,USA,M,,N
1993.0,UNPROVOKED,AUSTRALIA,M,,Y
1993.0,UNPROVOKED,AUSTRALIA,F,,Y
1993.0,UNPROVOKED,HONGKONG,M,,Y
1993.0,UNPROVOKED,USA,F,S,N
1993.0,INVALID,AUSTRALIA,M,,N
1993.0,UNPROVOKED,USA,M,,N
1993.0,UNPROVOKED,USA,M,,N
1993.0,UNPROVOKED,USA,M,,N
1993.0,PROVOKED,AUSTRALIA,M,,N
1993.0,UNPROVOKED,BRAZIL,M,,N
1993.0,UNPROVOKED,AUSTRALIA,M,,N
1993.0,BOAT,CARIBBEANSEA,M,,N
1993.0,UNPROVOKED,USA,M,,N
1992.0,UNPROVOKED,USA,M,,N
1992.0,UNPROVOKED,USA,M,,N
1992.0,UNPROVOKED,USA,M,,N
1992.0,UNPROVOKED,USA,M,,N
1992.0,UNPROVOKED,USA,M,,N
1992.0,BOAT,USA,M,,N
1992.0,UNPROVOKED,FIJI,M,,N
1992.0,UNPROVOKED,USA,M,,N
1992.0,UNPROVOKED,USA,M,,N
1992.0,UNPROVOKED,USA,M,,Y
1992.0,UNPROVOKED,USA,M,,N
1992.0,UNPROVOKED,USA,M,,N
1992.0,UNPROVOKED,AUSTRALIA,M,,Y
1992.0,UNPROVOKED,USA,M,,N
1992.0,UNPROVOKED,USA,F,,N
1992.0,UNPROVOKED,BAHAMAS,F,,N
1992.0,UNPROVOKED,AUSTRALIA,M,,N
1992.0,UNPROVOKED,USA,M,,N
1992.0,PROVOKED,USA,M,,N
1992.0,UNPROVOKED,USA,F,,N
1992.0,UNPROVOKED,REUNION,M,,Y
1992.0,UNPROVOKED,VANUATU,F,,N
1992.0,INVALID,USA,M,,Y
1992.0,UNPROVOKED,SOUTHAFRICA,M,,N
1992.0,UNPROVOKED,USA,F,,N
1992.0,UNPROVOKED,AUSTRALIA,M,,N
1992.0,UNPROVOKED,JAPAN,M,,Y
1992.0,UNPROVOKED,USA,M,,N
1992.0,INVALID,AUSTRALIA,M,,N
1992.0,UNPROVOKED,AUSTRALIA,M,,N
1992.0,UNPROVOKED,SOUTHAFRICA,M,,N
1992.0,UNPROVOKED,SOUTHAFRICA,M,,N
1992.0,UNPROVOKED,FIJI,M,,Y
1991.0,UNPROVOKED,USA,M,,N
1991.0,UNPROVOKED,USA,F,,Y
1991.0,UNPROVOKED,AUSTRALIA,M,,N
1991.0,UNPROVOKED,USA,M,,N
1991.0,UNPROVOKED,USA,M,,N
1991.0,INVALID,BAHAMAS,M,,Y
1991.0,UNPROVOKED,AUSTRALIA,M,,Y
1991.0,PROVOKED,AUSTRALIA,M,,N
1991.0,UNPROVOKED,USA,M,,N
1991.0,UNPROVOKED,USA,F,,N
1991.0,BOAT,ITALY,F,,N
1991.0,UNPROVOKED,USA,M,,N
1991.0,UNPROVOKED,USA,M,,N
1991.0,UNPROVOKED,USA,M,,N
1991.0,UNPROVOKED,REUNION,M,,N
1991.0,UNPROVOKED,USA,M,,N
1991.0,UNPROVOKED,USA,M,,N
1991.0,UNPROVOKED,HONGKONG,M,,Y
1991.0,UNPROVOKED,USA,M,,N
1991.0,UNPROVOKED,USA,M,,N
1991.0,UNPROVOKED,HONGKONG,F,,Y
1991.0,UNPROVOKED,USA,M,,N
1991.0,UNPROVOKED,USA,M,,N
1991.0,UNPROVOKED,AUSTRALIA,M,,N
1991.0,UNPROVOKED,USA,M,,N
1991.0,UNPROVOKED,SOUTHAFRICA,M,,N
1991.0,UNPROVOKED,AUSTRALIA,M,,N
1991.0,UNPROVOKED,AUSTRALIA,M,,N
1990.0,UNPROVOKED,AUSTRALIA,M,,N
1990.0,UNPROVOKED,USA,M,,N
1990.0,UNPROVOKED,USA,M,,N
1990.0,UNPROVOKED,USA,M,,N
1990.0,UNPROVOKED,AUSTRALIA,M,,N
1990.0,UNPROVOKED,USA,M,,N
1990.0,UNPROVOKED,USA,M,,N
1990.0,UNPROVOKED,USA,M,,N
1990.0,UNPROVOKED,SOUTHAFRICA,M,,N
1990.0,UNPROVOKED,USA,M,,N
1990.0,BOAT,USA,M,,N
1990.0,INVALID,USA,M,,Y
1990.0,UNPROVOKED,USA,M,,N
1990.0,UNPROVOKED,USA,M,,N
1990.0,UNPROVOKED,USA,F,,N
1990.0,UNPROVOKED,USA,M,,N
1990.0,UNPROVOKED,SOUTHAFRICA,F,,Y
1990.0,UNPROVOKED,BAHAMAS,M,,N
1990.0,UNPROVOKED,AUSTRALIA,F,S,N
1990.0,UNPROVOKED,AUSTRALIA,M,S,N
1990.0,UNPROVOKED,SOUTHAFRICA,M,,N
1990.0,UNPROVOKED,SOUTHAFRICA,M,,N
1990.0,UNPROVOKED,AUSTRALIA,M,,N
1990.0,UNPROVOKED,AUSTRALIA,M,,Y
1990.0,UNPROVOKED,AUSTRALIA,M,,N
1990.0,UNPROVOKED,FIJI,M,,N
1990.0,UNPROVOKED,USA,M,,N
1990.0,UNPROVOKED,USA,M,,UNKNOWN
1989.0,UNPROVOKED,AUSTRALIA,M,,UNKNOWN
1989.0,INVALID,AUSTRALIA,M,,Y
1989.0,UNPROVOKED,AUSTRALIA,M,,N
1989.0,UNPROVOKED,SOUTHAFRICA,M,,Y
1989.0,UNPROVOKED,AUSTRALIA,M,,N
1989.0,UNPROVOKED,AUSTRALIA,F,,N
1989.0,UNPROVOKED,AUSTRALIA,M,,N
1989.0,UNPROVOKED,USA,M,,N
1989.0,INVALID,USA,M,,Y
1989.0,UNPROVOKED,SOUTHAFRICA,M,,N
1989.0,PROVOKED,USA,M,,N
1989.0,UNPROVOKED,USA,M,,N
1989.0,UNPROVOKED,USA,M,,N
1989.0,PROVOKED,USA,M,,N
1989.0,PROVOKED,AUSTRALIA,M,,N
1989.0,UNPROVOKED,USA,M,,N
1989.0,UNPROVOKED,SOUTHAFRICA,M,,N
1989.0,UNPROVOKED,AUSTRALIA,M,,N
1989.0,UNPROVOKED,BAHAMAS,F,,N
1989.0,PROVOKED,AUSTRALIA,M,,N
1989.0,UNPROVOKED,SOUTHAFRICA,M,,N
1989.0,UNPROVOKED,USA,M,,N
1989.0,UNPROVOKED,USA,F,,N
1989.0,UNPROVOKED,USA,M,,N
1989.0,UNPROVOKED,SOUTHAFRICA,M,,N
1989.0,UNPROVOKED,SOUTHAFRICA,M,,N
1989.0,UNPROVOKED,USA,M,,N
1989.0,UNPROVOKED,AUSTRALIA,M,,Y
1989.0,UNPROVOKED,SOUTHAFRICA,M,,N
1989.0,UNPROVOKED,ITALY,M,,Y
1989.0,INVALID,USA,M,,Y
1989.0,UNPROVOKED,USA,F,,Y
1989.0,UNPROVOKED,USA,M,,N
1989.0,UNPROVOKED,SOUTHAFRICA,M,,N
1989.0,UNPROVOKED,AUSTRALIA,M,,N
1988.0,SEADISASTER,AUSTRALIA,M,,Y
1988.0,SEADISASTER,AUSTRALIA,M,,Y
1988.0,UNPROVOKED,USA,M,,N
1988.0,UNPROVOKED,AUSTRALIA,M,,N
1988.0,UNPROVOKED,USA,M,,N
1988.0,UNPROVOKED,USA,M,,N
1988.0,UNPROVOKED,USA,M,,N
1988.0,UNPROVOKED,AUSTRALIA,M,,N
1988.0,UNPROVOKED,USA,F,,N
1988.0,UNPROVOKED,USA,M,,N
1988.0,UNPROVOKED,USA,M,,Y
1988.0,UNPROVOKED,ITALY,M,,N
1988.0,UNPROVOKED,USA,M,,N
1988.0,UNPROVOKED,BAHAMAS,M,,N
1988.0,UNPROVOKED,BAHAMAS,M,,N
1988.0,UNPROVOKED,USA,F,,N
1988.0,UNPROVOKED,USA,M,,N
1988.0,UNPROVOKED,SOUTHAFRICA,M,,N
1988.0,UNPROVOKED,USA,M,,N
1988.0,UNPROVOKED,USA,M,,N
1988.0,UNPROVOKED,USA,M,,N
1988.0,UNPROVOKED,USA,M,,N
1988.0,UNPROVOKED,SOUTHKOREA,F,,Y
1988.0,UNPROVOKED,USA,M,,N
1988.0,UNPROVOKED,USA,M,,N
1988.0,UNPROVOKED,USA,M,,N
1988.0,UNPROVOKED,USA,M,,N
1988.0,UNPROVOKED,USA,F,,N
1988.0,UNPROVOKED,SOUTHAFRICA,M,,N
1988.0,UNPROVOKED,SOUTHAFRICA,M,,N
1988.0,UNPROVOKED,SOUTHAFRICA,F,,N
1988.0,UNPROVOKED,FIJI,M,,N
1988.0,INVALID,SOUTHAFRICA,M,,N
1988.0,PROVOKED,SOUTHAFRICA,M,,N
1988.0,UNPROVOKED,AUSTRALIA,M,,N
1987.0,UNPROVOKED,USA,M,,N
1987.0,INVALID,AUSTRALIA,F,TO,Y
1987.0,UNPROVOKED,USA,M,,N
1987.0,UNPROVOKED,USA,M,,N
1987.0,INVALID,SOUTHAFRICA,M,,N
1987.0,UNPROVOKED,SOUTHAFRICA,M,,N
1987.0,UNPROVOKED,AUSTRALIA,M,,Y
1987.0,UNPROVOKED,SOUTHAFRICA,M,,N
1987.0,UNPROVOKED,USA,M,,N
1987.0,UNPROVOKED,USA,M,,N
1987.0,UNPROVOKED,USA,M,,N
1987.0,UNPROVOKED,USA,F,,N
1987.0,UNPROVOKED,USA,F,,N
1987.0,UNPROVOKED,BAHAMAS,M,,N
1987.0,UNPROVOKED,USA,M,,N
1987.0,PROVOKED,AUSTRALIA,M,,N
1987.0,UNPROVOKED,USA,F,,N
1987.0,UNPROVOKED,VANUATU,M,,Y
1987.0,UNPROVOKED,AUSTRALIA,M,,N
1987.0,UNPROVOKED,SOUTHAFRICA,M,,N
1987.0,UNPROVOKED,AUSTRALIA,M,,N
1986.0,UNPROVOKED,SOUTHAFRICA,M,,Y
1986.0,UNPROVOKED,USA,M,,N
1986.0,UNPROVOKED,BAHAMAS,M,,N
1986.0,UNPROVOKED,USA,M,,N
1986.0,INVALID,SOUTHAFRICA,M,,N
1986.0,UNPROVOKED,USA,M,,N
1986.0,UNPROVOKED,USA,M,,N
1986.0,UNPROVOKED,USA,M,,N
1986.0,UNPROVOKED,USA,F,,N
1986.0,UNPROVOKED,SOUTHAFRICA,M,,N
1986.0,UNPROVOKED,USA,M,,N
1986.0,INVALID,SOUTHAFRICA,M,,N
1986.0,UNPROVOKED,USA,M,,N
1986.0,UNPROVOKED,SOUTHAFRICA,M,,N
1986.0,UNPROVOKED,SOUTHAFRICA,M,,N
1986.0,UNPROVOKED,SOUTHAFRICA,M,,N
1986.0,UNPROVOKED,SOUTHAFRICA,M,,N
1986.0,UNPROVOKED,SOUTHAFRICA,M,,N
1986.0,UNPROVOKED,SOUTHAFRICA,M,,N
1986.0,UNPROVOKED,AUSTRALIA,M,,N
1986.0,UNPROVOKED,USA,M,,N
1986.0,UNPROVOKED,USA,M,,N
1985.0,PROVOKED,USA,M,,N
1985.0,UNPROVOKED,SOUTHAFRICA,M,,N
1985.0,UNPROVOKED,USA,M,,N
1985.0,UNPROVOKED,USA,M,,N
1985.0,UNPROVOKED,USA,M,,N
1985.0,INVALID,SOUTHAFRICA,M,,Y
1985.0,INVALID,USA,M,,N
1985.0,UNPROVOKED,USA,M,,N
1985.0,INVALID,USA,M,,N
1985.0,INVALID,USA,M,,Y
1985.0,UNPROVOKED,USA,F,,N
1985.0,UNPROVOKED,USA,M,,N
1985.0,UNPROVOKED,USA,F,,N
1985.0,UNPROVOKED,ITALY,M,,N
1985.0,PROVOKED,SOUTHAFRICA,M,,N
1985.0,UNPROVOKED,USA,M,,N
1985.0,UNPROVOKED,AUSTRALIA,F,,Y
1985.0,UNPROVOKED,USA,M,,N
1985.0,UNPROVOKED,USA,M,,N
1985.0,UNPROVOKED,SOUTHAFRICA,M,,N
1985.0,UNPROVOKED,SOUTHAFRICA,M,,N
1985.0,UNPROVOKED,SOUTHAFRICA,M,,N
1985.0,PROVOKED,SOUTHAFRICA,M,,N
1984.0,UNPROVOKED,AUSTRALIA,M,,Y
1984.0,UNPROVOKED,USA,M,,N
1984.0,PROVOKED,USA,M,,N
1984.0,INVALID,USA,M,,Y
1984.0,UNPROVOKED,USA,F,,N
1984.0,INVALID,USA,F,,N
1984.0,UNPROVOKED,USA,M,,N
1984.0,UNPROVOKED,USA,M,,N
1984.0,UNPROVOKED,USA,M,,N
1984.0,UNPROVOKED,USA,M,ELDERLY,N
1984.0,UNPROVOKED,USA,M,,N
1984.0,UNPROVOKED,USA,M,,Y
1984.0,INVALID,USA,F,,Y
1984.0,UNPROVOKED,USA,F,,N
1984.0,UNPROVOKED,USA,F,,N
1984.0,INVALID,SOUTHAFRICA,M,,Y
1984.0,UNPROVOKED,USA,M,,N
1984.0,UNPROVOKED,SOUTHAFRICA,M,,N
1984.0,UNPROVOKED,USA,F,,N
1984.0,UNPROVOKED,VANUATU,M,S,Y
1984.0,UNPROVOKED,SOUTHAFRICA,M,,N
1984.0,PROVOKED,SOUTHAFRICA,M,,N
1984.0,UNPROVOKED,AUSTRALIA,M,,N
1984.0,UNPROVOKED,SOUTHAFRICA,M,,N
1984.0,UNPROVOKED,SOUTHAFRICA,F,,Y
1983.0,INVALID,GREECE,M,,Y
1983.0,UNPROVOKED,USA,M,,N
1983.0,UNPROVOKED,AUSTRALIA,M,,N
1983.0,UNPROVOKED,SOUTHAFRICA,M,,N
1983.0,UNPROVOKED,SOUTHAFRICA,M,,N
1983.0,UNPROVOKED,USA,M,,N
1983.0,UNPROVOKED,USA,M,,N
1983.0,UNPROVOKED,USA,M,,N
1983.0,UNPROVOKED,USA,M,,N
1983.0,UNPROVOKED,SOUTHAFRICA,M,,N
1983.0,UNPROVOKED,USA,F,,N
1983.0,PROVOKED,USA,M,,N
1983.0,UNPROVOKED,USA,F,,N
1983.0,SEADISASTER,AUSTRALIA,F,,Y
1983.0,SEADISASTER,AUSTRALIA,M,,Y
1983.0,SEADISASTER,AUSTRALIA,M,,N
1983.0,UNPROVOKED,USA,F,,N
1983.0,UNPROVOKED,BAHAMAS,M,,N
1983.0,UNPROVOKED,USA,M,,N
1983.0,UNPROVOKED,BAHAMAS,M,,Y
1983.0,UNPROVOKED,USA,M,,N
1983.0,UNPROVOKED,BAHAMAS,M,,N
1983.0,UNPROVOKED,USA,M,,N
1983.0,UNPROVOKED,USA,M,,N
1983.0,UNPROVOKED,USA,M,,N
1983.0,UNPROVOKED,SOUTHAFRICA,M,,N
1983.0,UNPROVOKED,USA,M,,N
1983.0,UNPROVOKED,SOUTHAFRICA,M,,N
1983.0,UNPROVOKED,SOUTHAFRICA,M,,N
1983.0,PROVOKED,USA,M,,N
1983.0,UNPROVOKED,SOUTHAFRICA,M,,N
1983.0,UNPROVOKED,SOUTHAFRICA,M,,N
1982.0,UNPROVOKED,USA,M,,N
1982.0,UNPROVOKED,SOUTHAFRICA,M,,N
1982.0,UNPROVOKED,SOUTHAFRICA,M,,N
1982.0,UNPROVOKED,USA,M,,N
1982.0,UNPROVOKED,USA,M,,N
1982.0,UNPROVOKED,USA,M,,N
1982.0,INVALID,USA,M,MIDS,Y
1982.0,INVALID,USA,M,,N
1982.0,UNPROVOKED,SOUTHAFRICA,F,,N
1982.0,INVALID,SOUTHAFRICA,M,,N
1982.0,UNPROVOKED,SOUTHAFRICA,M,,N
1982.0,UNPROVOKED,USA,M,,N
1982.0,UNPROVOKED,USA,M,,N
1982.0,INVALID,USA,M,,N
1982.0,UNPROVOKED,USA,F,,N
1982.0,UNPROVOKED,SOUTHAFRICA,M,,Y
1982.0,UNPROVOKED,USA,M,,N
1982.0,UNPROVOKED,BAHAMAS,M,,N
1982.0,UNPROVOKED,USA,F,,N
1982.0,INVALID,USA,F,CA,Y
1982.0,UNPROVOKED,USA,M,,N
1982.0,UNPROVOKED,AUSTRALIA,M,,Y
1982.0,UNPROVOKED,AUSTRALIA,M,,Y
1982.0,UNPROVOKED,USA,M,,N
1982.0,UNPROVOKED,USA,F,,Y
1982.0,UNPROVOKED,USA,M,,Y
1982.0,UNPROVOKED,SOUTHAFRICA,M,,N
1981.0,UNPROVOKED,USA,M,,Y
1981.0,UNPROVOKED,USA,M,,N
1981.0,UNPROVOKED,USA,M,,N
1981.0,UNPROVOKED,USA,M,,N
1981.0,UNPROVOKED,USA,M,,N
1981.0,UNPROVOKED,USA,M,,N
1981.0,UNPROVOKED,USA,M,,Y
1981.0,UNPROVOKED,USA,M,,N
1981.0,UNPROVOKED,USA,M,,N
1981.0,UNPROVOKED,USA,M,,N
1981.0,PROVOKED,USA,M,,N
1981.0,UNPROVOKED,USA,F,,Y
1981.0,UNPROVOKED,BAHAMAS,M,,N
1981.0,UNPROVOKED,USA,F,,N
1981.0,UNPROVOKED,SOUTHAFRICA,M,,N
1981.0,UNPROVOKED,SOUTHKOREA,F,,Y
1981.0,UNPROVOKED,SOUTHAFRICA,M,,N
1981.0,UNPROVOKED,USA,M,,N
1981.0,UNPROVOKED,SOUTHAFRICA,M,,N
1981.0,UNPROVOKED,SOUTHAFRICA,M,,N
1981.0,UNPROVOKED,USA,M,,N
1981.0,UNPROVOKED,USA,M,,N
1981.0,UNPROVOKED,SOUTHAFRICA,M,,N
1981.0,UNPROVOKED,USA,M,,N
1981.0,UNPROVOKED,USA,M,,N
1981.0,INVALID,SOUTHAFRICA,M,,Y
1981.0,UNPROVOKED,AUSTRALIA,M,,N
1980.0,UNPROVOKED,SOUTHAFRICA,M,,N
1980.0,UNPROVOKED,REUNION,M,,N
1980.0,UNPROVOKED,BRAZIL,M,,Y
1980.0,UNPROVOKED,USA,M,,N
1980.0,UNPROVOKED,USA,M,,N
1980.0,UNPROVOKED,MEXICO,M,,Y
1980.0,UNPROVOKED,USA,F,,N
1980.0,UNPROVOKED,USA,M,,N
1980.0,UNPROVOKED,USA,F,,N
1980.0,PROVOKED,USA,F,,N
1980.0,UNPROVOKED,SOUTHAFRICA,M,,N
1980.0,UNPROVOKED,MEXICO,F,,N
1980.0,UNPROVOKED,SOUTHAFRICA,M,,Y
1980.0,PROVOKED,SOUTHAFRICA,M,,N
1980.0,UNPROVOKED,SOUTHAFRICA,M,,N
1980.0,UNPROVOKED,KENYA,M,,N
1980.0,PROVOKED,SOUTHAFRICA,M,,N
1980.0,UNPROVOKED,SOUTHAFRICA,M,,N
1980.0,PROVOKED,NORTHATLANTICOCEAN,M,,N
1980.0,INVALID,SOUTHAFRICA,M,,N
1980.0,UNPROVOKED,TONGA,M,S,N
1979.0,UNPROVOKED,SOUTHAFRICA,M,,N
1979.0,INVALID,PORTUGAL,M,,Y
1979.0,UNPROVOKED,SOUTHCHINASEA,M,,N
1979.0,UNPROVOKED,USA,M,,N
1979.0,UNPROVOKED,AUSTRALIA,M,,N
1979.0,UNPROVOKED,HONGKONG,M,,Y
1979.0,UNPROVOKED,HONGKONG,M,,Y
1979.0,UNPROVOKED,USA,M,,N
1979.0,SEADISASTER,USA,M,,N
1979.0,INVALID,USA,M,,Y
1979.0,PROVOKED,SOUTHAFRICA,M,,N
1979.0,UNPROVOKED,USA,M,,N
1979.0,UNPROVOKED,USA,M,,N
1979.0,UNPROVOKED,USA,M,,N
1979.0,UNPROVOKED,SOUTHAFRICA,M,,N
1978.0,UNPROVOKED,AUSTRALIA,M,,N
1978.0,UNPROVOKED,SOUTHAFRICA,M,,Y
1978.0,UNPROVOKED,USA,M,,N
1978.0,UNPROVOKED,SOUTHAFRICA,M,,N
1978.0,UNPROVOKED,AUSTRALIA,M,,N
1978.0,UNPROVOKED,USA,M,,N
1978.0,SEADISASTER,USA,M,,N
1978.0,PROVOKED,USA,M,,N
1978.0,UNPROVOKED,USA,M,,N
1978.0,UNPROVOKED,USA,M,,N
1978.0,UNPROVOKED,MARSHALLISLANDS,M,,N
1978.0,UNPROVOKED,MARSHALLISLANDS,M,,N
1978.0,UNPROVOKED,SOUTHAFRICA,M,,N
1977.0,SEADISASTER,USA,M,,N
1977.0,UNPROVOKED,USA,M,,N
1977.0,UNPROVOKED,SOUTHAFRICA,M,,N
1977.0,UNPROVOKED,SOUTHAFRICA,M,,N
1977.0,UNPROVOKED,AUSTRALIA,M,,N
1977.0,UNPROVOKED,AUSTRALIA,M,,Y
1977.0,UNPROVOKED,USA,M,,N
1977.0,INVALID,USA,M,,N
1977.0,SEADISASTER,USA,M,,N
1977.0,PROVOKED,USA,M,,N
1977.0,UNPROVOKED,USA,M,,N
1977.0,UNPROVOKED,SOUTHAFRICA,M,,N
1977.0,SEADISASTER,AUSTRALIA,M,,N
1977.0,SEADISASTER,AUSTRALIA,M,,Y
1977.0,SEADISASTER,AUSTRALIA,M,,Y
1977.0,UNPROVOKED,AUSTRALIA,M,,N
1976.0,UNPROVOKED,USA,M,,N
1976.0,UNPROVOKED,SOUTHAFRICA,M,,N
1976.0,UNPROVOKED,USA,M,,N
1976.0,INVALID,SOUTHAFRICA,M,,N
1976.0,UNPROVOKED,USA,M,,N
1976.0,UNPROVOKED,SOUTHAFRICA,M,,N
1976.0,UNPROVOKED,AUSTRALIA,M,,N
1976.0,UNPROVOKED,USA,M,,Y
1976.0,UNPROVOKED,USA,M,,N
1976.0,UNPROVOKED,USA,M,,N
1976.0,UNPROVOKED,USA,M,,N
1976.0,UNPROVOKED,USA,M,,N
1976.0,UNPROVOKED,USA,M,,N
1976.0,UNPROVOKED,USA,M,,Y
1976.0,UNPROVOKED,USA,M,,N
1976.0,UNPROVOKED,USA,M,,N
1976.0,PROVOKED,ITALY,M,,N
1976.0,UNPROVOKED,USA,M,OR,N
1976.0,UNPROVOKED,USA,M,,N
1975.0,UNPROVOKED,USA,M,,N
1975.0,PROVOKED,AUSTRALIA,M,,N
1975.0,UNPROVOKED,AUSTRALIA,M,,N
1975.0,UNPROVOKED,SOUTHAFRICA,M,,N
1975.0,UNPROVOKED,USA,M,,N
1975.0,UNPROVOKED,AUSTRALIA,M,,N
1975.0,UNPROVOKED,SOUTHAFRICA,M,,N
1975.0,UNPROVOKED,SOUTHAFRICA,M,,N
1975.0,UNPROVOKED,USA,M,,N
1975.0,UNPROVOKED,USA,M,,N
1975.0,UNPROVOKED,HONGKONG,M,,N
1975.0,SEADISASTER,USA,F,,Y
1975.0,UNPROVOKED,AUSTRALIA,M,,Y
1975.0,UNPROVOKED,USA,M,,N
1975.0,UNPROVOKED,AUSTRALIA,M,,N
1975.0,UNPROVOKED,USA,M,,N
1975.0,UNPROVOKED,USA,M,,N
1975.0,UNPROVOKED,USA,F,,N
1975.0,PROVOKED,AUSTRALIA,M,,N
1975.0,UNPROVOKED,USA,M,,N
1975.0,UNPROVOKED,USA,M,,N
1975.0,UNPROVOKED,USA,F,,N
1975.0,UNPROVOKED,USA,M,,N
1975.0,UNPROVOKED,USA,M,,N
1975.0,UNPROVOKED,USA,M,,N
1975.0,UNPROVOKED,USA,F,,N
1975.0,INVALID,ITALY,M,,N
1975.0,UNPROVOKED,USA,M,,N
1975.0,UNPROVOKED,SOUTHAFRICA,M,,N
1975.0,UNPROVOKED,AUSTRALIA,M,,Y
1975.0,UNPROVOKED,AUSTRALIA,M,,N
1975.0,PROVOKED,SOUTHAFRICA,M,,N
1975.0,UNPROVOKED,AUSTRALIA,M,,Y
1975.0,UNPROVOKED,BERMUDA,M,,N
1974.0,UNPROVOKED,USA,M,,N
1974.0,UNPROVOKED,USA,M,,N
1974.0,UNPROVOKED,USA,M,,N
1974.0,UNPROVOKED,ISRAEL,F,,N
1974.0,UNPROVOKED,USA,M,,N
1974.0,UNPROVOKED,USA,M,,N
1974.0,SEADISASTER,AUSTRALIA,M,,N
1974.0,UNPROVOKED,USA,M,,N
1974.0,UNPROVOKED,HONGKONG,M,,N
1974.0,UNPROVOKED,HONGKONG,M,,N
1974.0,UNPROVOKED,HONGKONG,M,,N
1974.0,UNPROVOKED,CROATIA,M,,Y
1974.0,UNPROVOKED,USA,M,,N
1974.0,UNPROVOKED,USA,M,,Y
1974.0,SEADISASTER,USA,M,,Y
1974.0,UNPROVOKED,USA,F,,N
1974.0,UNPROVOKED,USA,M,,N
1974.0,UNPROVOKED,SOUTHAFRICA,M,,N
1974.0,UNPROVOKED,SOUTHAFRICA,M,,N
1974.0,UNPROVOKED,USA,F,,N
1974.0,UNPROVOKED,SOUTHAFRICA,M,,N
1974.0,UNPROVOKED,SOUTHAFRICA,M,,N
1974.0,UNPROVOKED,SOUTHAFRICA,M,,N
1974.0,UNPROVOKED,SOUTHAFRICA,M,,N
1974.0,UNPROVOKED,SOUTHAFRICA,M,,N
1974.0,UNPROVOKED,AUSTRALIA,M,,Y
1974.0,UNPROVOKED,SOUTHAFRICA,M,,N
1974.0,UNPROVOKED,MOZAMBIQUE,M,,Y
1973.0,UNPROVOKED,MOZAMBIQUE,M,,N
1973.0,UNPROVOKED,MOZAMBIQUE,M,,Y
1973.0,UNPROVOKED,PHILIPPINES,M,,Y
1973.0,UNPROVOKED,MEXICO,M,S,Y
1973.0,UNPROVOKED,USA,M,,N
1973.0,UNPROVOKED,BAHAMAS,M,,N
1973.0,UNPROVOKED,HONGKONG,M,,Y
1973.0,UNPROVOKED,MEXICO,M,,Y
1973.0,UNPROVOKED,AUSTRALIA,M,,N
1973.0,UNPROVOKED,USA,M,,N
1973.0,UNPROVOKED,MEXICO,M,,Y
1973.0,UNPROVOKED,MOZAMBIQUE,M,,Y
1973.0,UNPROVOKED,SOUTHAFRICA,M,,N
1973.0,UNPROVOKED,SOUTHAFRICA,M,,N
1972.0,UNPROVOKED,SOUTHAFRICA,M,,N
1972.0,UNPROVOKED,MOZAMBIQUE,M,,N
1972.0,UNPROVOKED,MEXICO,M,,Y
1972.0,UNPROVOKED,AUSTRALIA,M,,N
1972.0,UNPROVOKED,AUSTRALIA,M,,N
1972.0,UNPROVOKED,USA,M,,N
1972.0,UNPROVOKED,NEWZEALAND,M,,N
1972.0,INVALID,MOZAMBIQUE,F,,N
1972.0,UNPROVOKED,USA,M,,N
1972.0,UNPROVOKED,AUSTRALIA,M,,N
1972.0,UNPROVOKED,USA,M,,N
1972.0,UNPROVOKED,USA,M,,N
1972.0,UNPROVOKED,FRENCHPOLYNESIA,M,,N
1972.0,UNPROVOKED,WESTERNSAMOA,M,,Y
1972.0,UNPROVOKED,MOZAMBIQUE,M,,Y
1972.0,PROVOKED,PACIFICOCEAN,M,,N
1972.0,UNPROVOKED,AUSTRALIA,M,,N
1972.0,UNPROVOKED,SOUTHAFRICA,M,,Y
1972.0,UNPROVOKED,SOUTHAFRICA,F,,N
1972.0,UNPROVOKED,MOZAMBIQUE,M,,N
